manufacture_year,mileage,price,length_mm,engine_cc,aspiration,wheel_base_mm,width_mm,direct_injection,seat_capacity,peak_power_hp,fuel_type,steering_type,assembled,height_mm,peak_torque_nm,doors,brand,colour,model,transmission,pred_price,update_analytics
2014.0,95000.0,59800.0,4595.0,1995.0,Aspirated,2640.0,1795.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1735.0,198.0,5.0,Subaru,Silver,Forester,Automatic,53026.99550976361,1.0
2013.0,115000.0,29000.0,4543.0,1561.0,Turbocharged,2650.0,1786.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1524.0,205.0,4.0,Proton,Silver,Preve,Automatic,26457.757530360417,0.0
2014.0,65000.0,23800.0,3690.0,1298.0,Aspirated,2440.0,1665.0,Multi-Point Injected,5.0,91.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1545.0,117.0,5.0,Perodua,Grey,Myvi,Automatic,24170.629146539188,1.0
2008.0,135000.0,34777.0,4825.0,1998.0,Aspirated,2775.0,1820.0,Multi-Point Injected,5.0,147.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1470.0,190.0,4.0,Toyota,Silver,Camry,Automatic,41680.71832635495,0.0
2014.0,75000.0,33800.0,4158.0,1598.0,Aspirated,2538.0,1740.0,Direct Injection,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1557.0,160.0,5.0,Peugeot,Grey,2008,Automatic,35440.06569360171,1.0
2007.0,80000.0,9900.0,3825.0,1399.0,Aspirated,2455.0,1665.0,Multi-Point Injected,5.0,97.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1495.0,122.0,5.0,Hyundai,Silver,Getz,Automatic,19312.482696430336,1.0
2012.0,105000.0,25888.0,4543.0,1561.0,Turbocharged,2650.0,1786.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1524.0,205.0,4.0,Proton,Gold,Preve,Automatic,26193.302617549594,0.0
2012.0,170000.0,29800.0,4592.0,1561.0,Turbocharged,2730.0,1809.0,Multi-Point Injected,6.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1691.0,205.0,5.0,Proton,Red,Exora,Automatic,28204.40836083175,1.0
2012.0,80000.0,43800.0,4522.0,1999.0,Aspirated,2640.0,1770.0,Multi-Point Injected,5.0,145.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1457.0,185.0,5.0,Volvo,Silver,V50,Automatic,36161.5306188905,0.0
2006.0,125000.0,37800.0,4560.0,1998.0,Aspirated,2750.0,1490.0,Multi-Point Injected,7.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1600.0,192.0,5.0,Toyota,White,Wish,Automatic,40703.88937532135,1.0
2006.0,155000.0,30800.0,4510.0,1998.0,Aspirated,2700.0,1740.0,Direct Injection,5.0,152.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1445.0,200.0,5.0,Toyota,White,Caldina,Automatic,34171.27917342332,1.0
2019.0,20000.0,265888.0,4688.0,1969.0,Turbo supercharged intercooled,2865.0,1902.0,Direct Injection,5.0,320.0,Hybrid,Rack and Pinion,Locally Built,1658.0,400.0,5.0,Volvo,Black,XC60,Automatic,276350.5304179831,1.0
2013.0,50000.0,25800.0,4592.0,1561.0,Turbocharged,2730.0,1809.0,Multi-Point Injected,7.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1691.0,205.0,5.0,Proton,Black,Exora,Automatic,32870.427365210184,1.0
2014.0,80000.0,20999.0,4273.0,1498.0,Aspirated,2519.0,1765.0,Multi-Point Injected,5.0,110.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1675.0,142.0,5.0,Ford,Red,EcoSport,Automatic,36267.72408553814,1.0
2013.0,80000.0,28800.0,3995.0,1497.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,73.0,Hybrid,Rack and Pinion,Official Import,1455.0,111.0,5.0,Toyota,Red,Prius C,Automatic,25419.142602173146,0.0
2009.0,120000.0,38800.0,4825.0,1998.0,Aspirated,2775.0,1820.0,Multi-Point Injected,5.0,147.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1470.0,190.0,4.0,Toyota,White,Camry,Automatic,45400.26169058062,1.0
2019.0,40000.0,86800.0,4519.0,1799.0,Turbocharged,2670.0,1831.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1694.0,285.0,5.0,Proton,Brown,X70,Automatic,93590.68669531893,0.0
2010.0,145000.0,68500.0,4868.0,2996.0,Aspirated,2874.0,1854.0,Multi-Point Injected,5.0,231.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1471.0,300.0,4.0,Mercedes-Benz,Silver,E300,Automatic,64785.45025920299,1.0
2011.0,115000.0,31800.0,4420.0,1598.0,Aspirated,2600.0,1690.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Electronic Power Steering,Locally Built,1590.0,150.0,5.0,Nissan,Black,Grand Livina,Automatic,29380.881125320444,0.0
2017.0,45000.0,37800.0,4150.0,1329.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,121.0,4.0,Perodua,Black,Bezza,Automatic,34702.076493129636,1.0
2012.0,80000.0,45500.0,4540.0,1799.0,Aspirated,2700.0,1755.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1435.0,174.0,4.0,Honda,White,Civic,Automatic,40714.96137522403,0.0
2013.0,80000.0,45000.0,4856.0,1998.0,Aspirated,2795.0,1835.0,Multi-Point Injected,5.0,165.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1455.0,198.0,4.0,Kia,White,Optima K5,Automatic,48881.125812448954,0.0
2009.0,105000.0,12800.0,3575.0,989.0,Aspirated,2390.0,1475.0,Multi-Point Injected,5.0,61.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1530.0,90.0,5.0,Perodua,White,Viva,Automatic,14747.107930462545,0.0
2012.0,70000.0,38999.0,4813.0,1598.0,Twin-scroll turbo,2817.0,2068.0,Direct Injection,5.0,158.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1487.0,240.0,5.0,Peugeot,Grey,508,Automatic,60112.26306583543,0.0
2015.0,100000.0,208888.0,5246.0,3498.0,Aspirated,3165.0,1899.0,Direct Injection,5.0,306.0,Hybrid,Rack and Pinion,Locally Built,1496.0,370.0,4.0,Mercedes-Benz,Blue,S400L,Automatic,198334.01023912392,1.0
2012.0,40000.0,26800.0,4276.0,1598.0,Turbo intercooled,2608.0,1815.0,Multi-Point Injected,5.0,158.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1498.0,240.0,5.0,Peugeot,Red,308,Automatic,31371.757937600858,1.0
2019.0,8000.0,219000.0,4425.0,1969.0,Turbo intercooled,2702.0,1863.0,Direct Injection,5.0,252.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1652.0,350.0,5.0,Volvo,Black,XC40,Automatic,215043.9360003588,0.0
2018.0,20000.0,148000.0,4633.0,1998.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,184.0,Hybrid,Rack and Pinion,Locally Built,1429.0,290.0,4.0,BMW,Blue,330e,Automatic,145473.18356901812,0.0
2013.0,84000.0,32800.0,3898.0,1597.0,Aspirated,2440.0,1745.0,Multi-Point Injected,5.0,126.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1434.0,150.0,3.0,Proton,Red,Satria,Automatic,23979.328294725517,0.0
2018.0,25000.0,238800.0,3874.0,1998.0,Twin-scroll turbo,2495.0,1727.0,Direct Injection,4.0,231.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1414.0,320.0,3.0,MINI,Green,3 Door,Automatic,182819.74301608544,1.0
2012.0,90000.0,22800.0,3995.0,1497.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,73.0,Hybrid,Rack and Pinion,Official Import,1455.0,111.0,5.0,Toyota,Silver,Prius C,Automatic,25522.401502086606,0.0
2014.0,38061.0,388000.0,5011.0,4395.0,Twin-scroll turbo,2964.0,1899.0,Direct Injection,5.0,560.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1393.0,680.0,4.0,BMW,Blue,M6,Automatic,276436.89069382375,1.0
2017.0,65000.0,77999.0,5255.0,2488.0,Turbo intercooled,3150.0,1850.0,Direct Injection,5.0,190.0,Diesel,Rack and Pinion,Official Import,1840.0,450.0,4.0,Nissan,Orange,Navara,Automatic,86825.38450546224,1.0
2016.0,75000.0,24800.0,4331.0,1332.0,Aspirated,2465.0,1689.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1491.0,120.0,4.0,Proton,Bronze,Saga,Automatic,25828.394876246915,1.0
2013.0,75000.0,58700.0,4255.0,1395.0,Turbo intercooled,2637.0,1799.0,Direct Injection,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1452.0,250.0,5.0,Volkswagen,Grey,Golf,Automatic,63982.010083468645,1.0
2008.0,110000.0,68888.0,4460.0,1308.0,Aspirated,2700.0,1770.0,Multi-Point Injected,4.0,215.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1340.0,211.0,4.0,Mazda,Black,RX-8,Automatic,43037.955878857254,0.0
2010.0,135000.0,17888.0,3750.0,1298.0,Aspirated,2440.0,1665.0,Multi-Point Injected,5.0,87.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1550.0,116.0,5.0,Perodua,White,Myvi,Automatic,19607.748086283995,0.0
2014.0,85000.0,69800.0,5260.0,2494.0,Turbo intercooled,3085.0,1835.0,Direct Injection,5.0,144.0,Diesel,Rack and Pinion,Locally Built,1850.0,343.0,4.0,Toyota,White,Hilux,Automatic,69711.9148928426,0.0
2016.0,35000.0,68800.0,4235.0,1496.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,107.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,143.0,5.0,Toyota,Orange,Sienta,Automatic,64969.837897318335,1.0
2016.0,75000.0,78800.0,4580.0,1998.0,Aspirated,2700.0,1795.0,Direct Injection,5.0,165.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1450.0,210.0,4.0,Mazda,Grey, 3,Automatic,78809.25608725661,1.0
2003.0,200000.0,13888.0,4535.0,1781.0,Aspirated,2650.0,1710.0,Multi-Point Injected,7.0,83.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1815.0,147.0,5.0,Toyota,Silver,Unser,Automatic,21405.6824682473,0.0
2017.0,45000.0,38800.0,4265.0,1373.0,Aspirated,2740.0,1695.0,Multi-Point Injected,6.0,92.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1685.0,130.0,5.0,Proton,White,Ertiga,Automatic,38896.45981461585,0.0
2013.0,100000.0,61800.0,4555.0,1998.0,Aspirated,2700.0,1840.0,Direct Injection,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1670.0,200.0,5.0,Mazda,Grey,CX-5,Automatic,60985.25237202826,0.0
2016.0,10000.0,600000.0,4731.0,2995.0,Supercharged,2874.0,1936.0,Direct Injection,5.0,385.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1667.0,450.0,5.0,Jaguar,Grey,F-Pace,Automatic,356464.0877850952,1.0
2010.0,125000.0,51800.0,4627.0,1999.0,Turbocharged,2774.0,1891.0,Direct Injection,5.0,205.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1672.0,300.0,5.0,Volvo,Gold,XC60,Automatic,52208.136122689386,1.0
2010.0,85000.0,59800.0,4770.0,2500.0,Aspirated,2825.0,1880.0,Multi-Point Injected,5.0,163.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1685.0,245.0,5.0,Nissan,Black,Murano,Automatic,67790.577543941,1.0
2014.0,75000.0,173000.0,4670.0,3956.0,Aspirated,2690.0,1905.0,Multi-Point Injected,5.0,272.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1830.0,380.0,5.0,Toyota,Black,FJ Cruiser,Automatic,141132.59444913545,1.0
2016.0,5000.0,71800.0,5362.0,2198.0,Turbo intercooled,3220.0,1860.0,Direct Injection,5.0,160.0,Diesel,Rack and Pinion,Official Import,1815.0,385.0,4.0,Ford,Silver,Ranger,Manual,87259.94664544128,0.0
2015.0,65000.0,23800.0,3920.0,1332.0,Aspirated,2555.0,1722.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1554.0,120.0,5.0,Proton,Blue,Iriz,Automatic,23596.64431009496,0.0
2010.0,110000.0,12800.0,4465.0,1597.0,Aspirated,2600.0,1740.0,Multi-Point Injected,5.0,125.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,150.0,4.0,Proton,Blue,Waja,Manual,18413.374889020808,1.0
2010.0,85000.0,58800.0,4600.0,1797.0,Aspirated,2750.0,1720.0,Multi-Point Injected,7.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1590.0,173.0,5.0,Toyota,Silver,Wish,Automatic,53215.72323659424,0.0
2015.0,65000.0,57800.0,4830.0,1598.0,Twin-scroll turbo,2817.0,1828.0,Direct Injection,5.0,165.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1456.0,240.0,4.0,Peugeot,Grey,508,Automatic,67781.5253972787,0.0
2016.0,93000.0,49888.0,3955.0,1497.0,Aspirated,2530.0,1694.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1524.0,145.0,5.0,Honda,Grey,Jazz,Automatic,54683.37478556845,1.0
2013.0,10000.0,44800.0,4075.0,1496.0,Aspirated,2435.0,1740.0,Multi-Point Injected,4.0,135.0,Hybrid,Rack and Pinion,Official Import,1395.0,172.0,3.0,Honda,Purple,CR-Z,Automatic,53949.58778624258,0.0
2013.0,70000.0,106800.0,4268.0,1984.0,Turbo intercooled,2631.0,1799.0,Direct Injection,5.0,220.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1442.0,350.0,5.0,Volkswagen,White,Golf,Automatic,118146.38799556973,1.0
2019.0,15000.0,129800.0,4550.0,1998.0,Aspirated,2700.0,1840.0,Direct Injection,5.0,165.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1675.0,210.0,5.0,Mazda,Black,CX-5,Automatic,115358.03350080314,1.0
2014.0,70000.0,16000.0,3920.0,1332.0,Aspirated,2555.0,1722.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1554.0,120.0,5.0,Proton,Grey,Iriz,Manual,22852.403694525092,1.0
2016.0,95000.0,263800.0,4890.0,3456.0,Aspirated,2790.0,1895.0,Direct/Multi-point injection,5.0,299.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1690.0,370.0,5.0,Lexus,White,RX350,Automatic,217295.66982660664,0.0
2000.0,135000.0,5800.0,4360.0,1468.0,Aspirated,2500.0,1680.0,Multi-Point Injected,5.0,90.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1385.0,126.0,4.0,Proton,Red,Wira,Manual,8838.946299594845,1.0
2015.0,75000.0,57799.0,4769.0,1798.0,Turbo supercharged intercooled,2712.0,1820.0,Direct Injection,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,250.0,4.0,Volkswagen, -,Passat,Automatic,62168.42191238321,0.0
2014.0,50000.0,265000.0,4910.0,4395.0,Twin-scroll turbo,2964.0,1891.0,Direct Injection,5.0,560.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1467.0,680.0,4.0,BMW,Grey,M5,Automatic,265431.6772986104,1.0
2011.0,85000.0,32800.0,4644.0,1390.0,Turbo supercharged intercooled,2651.0,1778.0,Direct Injection,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1482.0,240.0,4.0,Volkswagen,Purple,Jetta,Automatic,43790.986062687596,0.0
2011.0,75000.0,65800.0,4581.0,1796.0,Turbo intercooled,2760.0,2020.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1447.0,270.0,4.0,Mercedes-Benz,White,C200 CGI,Automatic,74905.56646559277,1.0
2014.0,40000.0,41800.0,4950.0,1997.0,Aspirated,2800.0,1845.0,Multi-Point Injected,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1475.0,189.0,4.0,Proton,Grey,Perdana,Automatic,57063.828320368404,0.0
2016.0,65000.0,139000.0,4355.0,1991.0,Turbo intercooled,2700.0,1780.0,Direct Injection,5.0,222.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1420.0,350.0,5.0,Mercedes-Benz,White,A250,Automatic,175693.85948223158,1.0
2017.0,35000.0,24800.0,4150.0,1329.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,121.0,4.0,Perodua,Blue,Bezza,Automatic,34438.988945673635,1.0
2000.0,180000.0,50000.0,4890.0,4163.0,Turbo intercooled,2850.0,1940.0,Direct Injection,5.0,205.0,Diesel,Rack and Pinion,Parallel Import,1860.0,431.0,5.0,Toyota,White,Land Cruiser,Automatic,92547.5198688068,0.0
2016.0,60000.0,216800.0,4784.0,2261.0,Twin-scroll turbo,2720.0,1916.0,Direct Injection,4.0,317.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1379.0,432.0,2.0,Ford,Blue,Mustang,Automatic,253287.61312803853,1.0
2019.0,40000.0,37800.0,4387.0,1597.0,Aspirated,2555.0,1722.0,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1554.0,150.0,4.0,Proton,Grey,Persona,Automatic,36172.11536312708,1.0
2014.0,110000.0,37800.0,4365.0,1598.0,Twin-scroll turbo,2613.0,1837.0,Direct Injection,5.0,155.0,Petrol - Unleaded (ULP),Electronic Power Steering,Locally Built,1635.0,240.0,5.0,Peugeot,Black,3008,Automatic,27411.557632145348,1.0
2017.0,85000.0,41800.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1500.0,139.0,4.0,Nissan,Blue,Almera,Automatic,35212.71770361936,0.0
2012.0,65000.0,23800.0,3950.0,1596.0,Aspirated,2489.0,1722.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1475.0,152.0,5.0,Ford,Red,Fiesta,Automatic,22305.677432297885,0.0
2010.0,80000.0,185000.0,4846.0,4806.0,Twin Turbo intercooled,2895.0,1939.0,Direct Injection,5.0,500.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1702.0,700.0,5.0,Porsche,Black,Cayenne,Automatic,280650.7441772402,0.0
2015.0,80000.0,50600.0,4570.0,1998.0,Aspirated,2635.0,1760.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1490.0,197.0,4.0,Proton,White,Inspira,Automatic,37047.608581432374,0.0
2006.0,125000.0,37800.0,4560.0,1998.0,Aspirated,2750.0,1490.0,Multi-Point Injected,7.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1600.0,192.0,5.0,Toyota,White,Wish,Automatic,40703.88937532135,0.0
2015.0,65000.0,144800.0,4686.0,1991.0,Turbo intercooled,2840.0,1810.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1442.0,300.0,4.0,Mercedes-Benz,Silver,C200,Automatic,147607.8928518058,1.0
2010.0,110000.0,86800.0,5209.0,2996.0,Aspirated,3165.0,1872.0,Multi-Point Injected,5.0,314.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1473.0,300.0,4.0,Mercedes-Benz,Black,S300L,Automatic,69293.0205858937,1.0
2014.0,65000.0,24500.0,4618.0,1997.0,Aspirated,2702.0,1813.0,Multi-Point Injected,5.0,141.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1485.0,195.0,4.0,Renault,Silver,Fluence,Automatic,35336.58596908652,0.0
2017.0,35000.0,229800.0,4936.0,1998.0,Twin-scroll turbo,2975.0,1868.0,Direct Injection,5.0,252.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1479.0,350.0,4.0,BMW,Blue,530i,Automatic,261245.47331013074,0.0
2011.0,95000.0,38500.0,5295.0,2477.0,Turbo intercooled,3000.0,1800.0,Direct Injection,5.0,136.0,Diesel,Rack and Pinion,Official Import,1779.0,314.0,4.0,Mitsubishi,Grey,Triton,Manual,42090.27653311981,1.0
2008.0,135000.0,40800.0,4550.0,1794.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,179.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1590.0,170.0,5.0,Toyota,White,Wish,Automatic,45457.56187056499,0.0
2015.0,75000.0,48999.0,4485.0,1598.0,Aspirated,2600.0,1700.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1590.0,150.0,5.0,Nissan,Brown,Grand Livina,Automatic,41816.293827817804,0.0
2015.0,85000.0,53999.0,5365.0,2198.0,Turbo intercooled,3220.0,1850.0,Direct Injection,5.0,150.0,Diesel,Rack and Pinion,Official Import,1821.0,375.0,4.0,Mazda,Silver,BT-50,Automatic,65252.31437846539,1.0
2015.0,95000.0,178800.0,4276.0,1984.0,Turbo intercooled,2630.0,1799.0,Direct Injection,5.0,280.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1436.0,380.0,5.0,Volkswagen,Blue,Golf,Automatic,166345.20616873275,1.0
2012.0,130000.0,64800.0,5260.0,2494.0,Turbo intercooled,3085.0,1835.0,Direct Injection,5.0,144.0,Diesel,Rack and Pinion,Locally Built,1850.0,343.0,4.0,Toyota,Grey,Hilux,Manual,62710.43946259544,1.0
2012.0,95000.0,42800.0,4856.0,1998.0,Aspirated,2795.0,1835.0,Multi-Point Injected,5.0,165.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1455.0,198.0,4.0,Kia,White,Optima K5,Automatic,44581.116384898996,0.0
2020.0,5000.0,63988.0,4435.0,1496.0,Aspirated,2685.0,1695.0,Multi-Point Injected,7.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1740.0,133.0,5.0,Perodua,Silver,Aruz,Automatic,63823.14509568568,1.0
2018.0,15000.0,68800.0,4453.0,1497.0,Aspirated,2662.0,1735.0,Multi-Point Injected,7.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1666.0,145.0,5.0,Honda,Grey,BR-V,Automatic,64229.97482538535,0.0
2011.0,105000.0,43800.0,4320.0,1798.0,Aspirated,2600.0,1765.0,Multi-Point Injected,5.0,99.0,Hybrid,Rack and Pinion,Official Import,1430.0,142.0,5.0,Lexus,White,CT200h,Automatic,45485.40527630124,0.0
2019.0,35000.0,96888.0,4519.0,1799.0,Turbocharged,2670.0,1831.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1694.0,285.0,5.0,Proton, -,X70,Automatic,93590.68669531893,1.0
2012.0,75000.0,183800.0,4970.0,3605.0,Aspirated,2920.0,1931.0,Direct Injection,4.0,299.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1418.0,400.0,5.0,Porsche,White,Panamera,Automatic,189642.43503453888,0.0
2014.0,65000.0,24988.0,3962.0,1598.0,Aspirated,2538.0,1739.0,Multi-Point Injected,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1460.0,160.0,5.0,Peugeot,White,208,Automatic,26769.00963305843,0.0
2013.0,85000.0,48800.0,4990.0,2953.0,Aspirated,2715.0,1690.0,Direct Injection,14.0,105.0,Diesel,Rack and Pinion,Locally Built,1990.0,209.0,3.0,Nissan,Gold,Urvan,Manual,48241.655300715,1.0
2006.0,185000.0,47600.0,4800.0,2994.0,Aspirated,2900.0,1805.0,Multi-Point Injected,8.0,220.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1935.0,304.0,5.0,Toyota,Silver,Alphard,Automatic,54313.57728642925,0.0
2015.0,45000.0,114999.0,4292.0,1595.0,Turbo intercooled,2699.0,1780.0,Direct Injection,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1433.0,250.0,5.0,Mercedes-Benz,Grey,A200,Automatic,132404.95885066272,0.0
2014.0,100000.0,34500.0,3900.0,1339.0,Aspirated,2500.0,1695.0,Multi-Point Injected,5.0,88.0,Hybrid,Rack and Pinion,Locally Built,1525.0,121.0,5.0,Honda,Grey,Jazz,Automatic,34015.55779567887,0.0
2008.0,105000.0,48500.0,4920.0,2354.0,Aspirated,2900.0,1845.0,Multi-Point Injected,8.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1790.0,218.0,5.0,Honda,Black,Elysion,Automatic,44718.25156655033,0.0
2012.0,70000.0,42800.0,4426.0,1984.0,Turbo supercharged intercooled,2604.0,1809.0,Direct Injection,5.0,211.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1703.0,280.0,5.0,Volkswagen,Silver,Tiguan,Automatic,70892.25919149611,0.0
2011.0,80000.0,34880.0,4199.0,1390.0,Turbo supercharged intercooled,2575.0,1786.0,Direct Injection,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1512.0,240.0,5.0,Volkswagen,Silver,Golf,Automatic,45730.324909952506,0.0
2017.0,115000.0,125888.0,4633.0,1998.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,184.0,Hybrid,Rack and Pinion,Locally Built,1429.0,290.0,4.0,BMW,White,330e,Automatic,132406.1276875214,0.0
2003.0,165000.0,34888.0,4730.0,2994.0,Aspirated,2715.0,1845.0,Multi-Point Injected,5.0,299.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1680.0,304.0,5.0,Toyota, -,Harrier,Automatic,48416.7342914778,0.0
2000.0,225000.0,19800.0,5135.0,2499.0,Turbo intercooled,3000.0,1695.0,Direct Injection,5.0,87.0,Diesel,Recirculating Ball,Locally Built,1750.0,174.0,4.0,Mazda,Silver,Fighter,Manual,35201.74557100448,1.0
2015.0,70000.0,69800.0,5359.0,2198.0,Turbo intercooled,3220.0,1850.0,Direct Injection,5.0,150.0,Diesel,Rack and Pinion,Official Import,1815.0,375.0,4.0,Ford,White,Ranger,Automatic,63313.478079700406,1.0
2005.0,285000.0,18800.0,4830.0,1998.0,Aspirated,2740.0,1820.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1455.0,186.0,4.0,Honda,Black,Accord,Automatic,31006.348539103103,1.0
2018.0,80000.0,72800.0,4294.0,1799.0,Aspirated,2610.0,1772.0,Multi-Point Injected,5.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1605.0,172.0,5.0,Honda,Grey,HR-V,Automatic,74547.78166963361,1.0
2014.0,80000.0,158800.0,4365.0,1999.0,Turbocharged,2662.0,1965.0,Direct Injection,5.0,241.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1635.0,340.0,5.0,Land Rover,White,Range Rover Evoque,Automatic,141613.7427280225,1.0
