manufacture_year,mileage,price,length_mm,engine_cc,aspiration,wheel_base_mm,width_mm,direct_injection,seat_capacity,peak_power_hp,fuel_type,steering_type,assembled,height_mm,peak_torque_nm,doors,brand,colour,model,transmission
2014.0,75000.0,37800.0,4270.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,Silver,Alza,Automatic
2010.0,115000.0,16800.0,3905.0,1597.0,Aspirated,2440.0,1710.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,148.0,3.0,Proton,Black,Satria,Manual
2009.0,125000.0,51800.0,4560.0,1998.0,Aspirated,2750.0,1490.0,Multi-Point Injected,7.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1600.0,192.0,5.0,Toyota,Silver,Wish,Automatic
2007.0,115000.0,26800.0,4120.0,1495.0,Aspirated,2665.0,1635.0,Multi-Point Injected,7.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1695.0,141.0,5.0,Toyota,Grey,Avanza,Automatic
2015.0,105000.0,45800.0,4410.0,1497.0,Aspirated,2550.0,1700.0,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1475.0,141.0,4.0,Toyota,Grey,Vios,Automatic
2012.0,85000.0,24800.0,3995.0,1497.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,73.0,Hybrid,Rack and Pinion,Official Import,1455.0,111.0,5.0,Toyota,White,Prius C,Automatic
2020.0,5000.0,279999.0,4923.0,1991.0,Twin-scroll turbo,2939.0,1852.0,Direct Injection,5.0,200.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1468.0,320.0,4.0,Mercedes-Benz,Blue,E200,Automatic
2014.0,80000.0,44800.0,4560.0,1999.0,Aspirated,2700.0,1780.0,Multi-Point Injected,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1445.0,194.0,4.0,Kia,Brown,Cerato,Automatic
2009.0,115000.0,63800.0,4765.0,2354.0,Aspirated,2830.0,1800.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1550.0,218.0,5.0,Honda,White,Odyssey,Automatic
2002.0,185000.0,17800.0,4265.0,1998.0,Aspirated,2490.0,1785.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1705.0,192.0,5.0,Toyota,Blue,RAV4,Automatic
2010.0,125000.0,29800.0,4300.0,1497.0,Aspirated,2550.0,1700.0,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1460.0,141.0,4.0,Toyota,Blue,Vios,Automatic
2019.0,15000.0,275888.0,4963.0,1969.0,Turbo supercharged intercooled,2941.0,1879.0,Direct Injection,5.0,325.0,Hybrid,Rack and Pinion,Locally Built,1443.0,400.0,4.0,Volvo,Grey,S90,Automatic
2005.0,95000.0,108800.0,4855.0,4999.0,Aspirated,2889.0,1846.0,Multi-Point Injected,5.0,507.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1469.0,520.0,4.0,BMW,Orange,M5,Manual
2011.0,105000.0,13800.0,4676.0,1997.0,Aspirated,2725.0,1811.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1447.0,200.0,4.0,Peugeot,Silver,407,Automatic
1996.0,195000.0,12000.0,4584.0,1972.0,Aspirated,2620.0,1820.0,Multi-Point Injected,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1685.0,190.0,5.0,Honda,White,CR-V,Automatic
2018.0,30000.0,74700.0,4235.0,1496.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,107.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,143.0,5.0,Toyota,Grey,Sienta,Automatic
2018.0,90000.0,26900.0,3640.0,998.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,68.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,91.0,5.0,Perodua,White,Axia,Automatic
2018.0,115000.0,103800.0,5330.0,2393.0,Turbo intercooled,3085.0,1855.0,Direct Injection,5.0,150.0,Diesel,Rack and Pinion,Locally Built,1815.0,400.0,4.0,Toyota,Silver,Hilux,Automatic
2008.0,135000.0,20800.0,4410.0,1495.0,Aspirated,2685.0,1695.0,Multi-Point Injected,7.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1745.0,141.0,5.0,Toyota,Black,Rush,Automatic
2008.0,95000.0,20888.0,4675.0,2188.0,Turbo intercooled,2700.0,1890.0,Direct Injection,7.0,150.0,Diesel,Rack and Pinion,Locally Built,1795.0,335.0,5.0,Hyundai,Grey,Santa Fe,Automatic
2015.0,80000.0,65800.0,4475.0,1999.0,Aspirated,2670.0,1850.0,Multi-Point Injected,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1655.0,192.0,5.0,Hyundai,Grey,Tucson,Automatic
2006.0,155000.0,8800.0,3365.0,847.0,Aspirated,2280.0,1405.0,Carburettor Single,5.0,37.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1415.0,63.0,5.0,Perodua,Silver,Kancil,Manual
2017.0,45000.0,37800.0,4270.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,Blue,Alza,Manual
2009.0,105000.0,86800.0,4870.0,3456.0,Aspirated,2950.0,1830.0,Multi-Point Injected,7.0,280.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1890.0,344.0,5.0,Toyota,White,Vellfire,Automatic
2011.0,150000.0,12900.0,3565.0,1248.0,Aspirated,2380.0,1595.0,Multi-Point Injected,5.0,78.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1540.0,118.0,5.0,Hyundai,Silver,i10,Automatic
2010.0,115000.0,16800.0,3905.0,1597.0,Aspirated,2440.0,1710.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,148.0,3.0,Proton,Black,Satria,Manual
2013.0,140000.0,83800.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,270.0,4.0,BMW,Grey,320i,Automatic
2018.0,50000.0,82800.0,5280.0,2442.0,Turbo intercooled,3000.0,1815.0,Direct Injection,5.0,181.0,Diesel,Rack and Pinion,Official Import,1780.0,430.0,4.0,Mitsubishi,Grey,Triton,Automatic
2020.0,20000.0,257800.0,4709.0,1998.0,Twin-scroll turbo,2851.0,1827.0,Direct Injection,5.0,258.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1435.0,400.0,4.0,BMW,Blue,330i,Automatic
2008.0,60000.0,39800.0,4423.0,2497.0,Aspirated,2557.0,1809.0,Multi-Point Injected,5.0,177.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1708.0,240.0,5.0,Land Rover,Maroon,Freelander,Automatic
2015.0,55000.0,68800.0,5125.0,2497.0,Turbocharged,3200.0,1920.0,Direct Injection,11.0,170.0,Diesel,Rack and Pinion,Official Import,1925.0,392.0,5.0,Hyundai,Grey,Grand Starex,Automatic
2015.0,75000.0,69800.0,4770.0,1997.0,Aspirated,2860.0,1735.0,Direct Injection,8.0,147.0,Hybrid,Rack and Pinion,Locally Built,1865.0,210.0,5.0,Nissan,Silver,Serena,Automatic
2013.0,100000.0,29800.0,4592.0,1561.0,Turbocharged,2730.0,1809.0,Multi-Point Injected,7.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1691.0,205.0,5.0,Proton,Silver,Exora,Automatic
2006.0,155000.0,30800.0,4510.0,1998.0,Turbo intercooled,2700.0,1740.0,Multi-Point Injected,5.0,260.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1445.0,323.0,5.0,Toyota,White,Caldina,Automatic
2018.0,20000.0,31800.0,4150.0,998.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,68.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,91.0,4.0,Perodua,White,Bezza,Automatic
2014.0,105000.0,116899.0,4005.0,1998.0,Twin-scroll turbo,2567.0,1727.0,Direct Injection,5.0,192.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1425.0,280.0,5.0,MINI,White,5 Door,Automatic
2015.0,85000.0,69800.0,4460.0,1998.0,Aspirated,2640.0,1795.0,Direct Injection,5.0,165.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1465.0,210.0,5.0,Mazda,White, 3,Automatic
2010.0,115000.0,51800.0,4627.0,1999.0,Turbocharged,2774.0,1891.0,Direct Injection,5.0,205.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1672.0,300.0,5.0,Volvo,Gold,XC60,Automatic
2010.0,115000.0,53800.0,4841.0,2497.0,Aspirated,2888.0,1846.0,Multi-Point Injected,5.0,218.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1468.0,250.0,4.0,BMW,Blue,525i,Automatic
2019.0,35000.0,70888.0,4190.0,1496.0,Aspirated,2655.0,1660.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,136.0,5.0,Toyota,Silver,Avanza,Automatic
2020.0,10000.0,108800.0,5426.0,1996.0,Turbo intercooled,3220.0,1860.0,Direct Injection,5.0,179.0,Diesel,Rack and Pinion,Official Import,1848.0,420.0,4.0,Ford,Blue,Ranger,Automatic
2017.0,35000.0,36000.0,4150.0,1329.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,121.0,4.0,Perodua,Red,Bezza,Automatic
1996.0,65000.0,4800.0,4660.0,2435.0,Aspirated,2665.0,1761.0,Multi-Point Injected,5.0,173.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1415.0,220.0,4.0,Volvo,Black,850,Automatic
2016.0,105000.0,93888.0,4329.0,1499.0,Turbo intercooled,2690.0,1765.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1440.0,220.0,5.0,BMW,Black,118i,Automatic
2018.0,8000.0,48800.0,3970.0,1598.0,Aspirated,2456.0,1682.0,Multi-Point Injected,5.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1453.0,153.0,5.0,Volkswagen,Silver,Polo,Automatic
2008.0,125000.0,29800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Gold,Innova,Automatic
2016.0,105000.0,68800.0,4294.0,1799.0,Aspirated,2610.0,1772.0,Multi-Point Injected,5.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1605.0,172.0,5.0,Honda,White,HR-V,Automatic
2017.0,35000.0,37600.0,4265.0,1373.0,Aspirated,2740.0,1695.0,Multi-Point Injected,6.0,92.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1685.0,130.0,5.0,Proton,Grey,Ertiga,Automatic
2013.0,85000.0,24999.0,3995.0,1497.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,73.0,Hybrid,Rack and Pinion,Official Import,1455.0,111.0,5.0,Toyota,White,Prius C,Automatic
2013.0,90000.0,39800.0,4485.0,1798.0,Aspirated,2600.0,1700.0,Multi-Point Injected,7.0,126.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1590.0,174.0,5.0,Nissan,Black,Grand Livina,Automatic
2004.0,110000.0,8800.0,4465.0,1584.0,Aspirated,2600.0,1740.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,140.0,4.0,Proton,Grey,Waja,Automatic
2010.0,165000.0,49800.0,5255.0,2494.0,Turbocharged,3085.0,1835.0,Direct Injection,5.0,102.0,Diesel,Rack and Pinion,Locally Built,1810.0,260.0,4.0,Toyota,Grey,Hilux,Manual
2015.0,25000.0,28800.0,3962.0,1598.0,Aspirated,2538.0,1739.0,Multi-Point Injected,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1460.0,160.0,3.0,Peugeot,White,208,Automatic
2019.0,25000.0,293800.0,4360.0,1998.0,Twin-scroll turbo,2670.0,1824.0,Direct Injection,5.0,306.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1526.0,450.0,5.0,BMW,Orange,X2,Automatic
2014.0,60000.0,149800.0,4720.0,1986.0,Aspirated,2660.0,1835.0,Multi-Point Injected,5.0,151.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1690.0,193.0,5.0,Toyota,White,Harrier,Automatic
2012.0,85000.0,24800.0,3995.0,1497.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,73.0,Hybrid,Rack and Pinion,Official Import,1455.0,111.0,5.0,Toyota,White,Prius C,Automatic
2012.0,92500.0,64800.0,4555.0,1998.0,Aspirated,2700.0,1840.0,Direct Injection,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1670.0,200.0,5.0,Mazda,Silver,CX-5,Automatic
2011.0,105000.0,24800.0,4530.0,1598.0,Twin-scroll turbo,2727.0,2118.0,Direct Injection,7.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1638.0,240.0,5.0,Peugeot,Silver,5008,Automatic
2012.0,90000.0,205000.0,4910.0,4395.0,Twin-scroll turbo,2964.0,2119.0,Direct Injection,5.0,560.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1467.0,680.0,4.0,BMW,Silver,M5,Automatic
2014.0,85000.0,47800.0,4485.0,1598.0,Aspirated,2600.0,1700.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1590.0,150.0,5.0,Nissan,Blue,Grand Livina,Automatic
2016.0,49000.0,159800.0,4633.0,1998.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,252.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,Grey,330i,Automatic
2003.0,155000.0,21000.0,4265.0,1998.0,Aspirated,2490.0,1785.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1705.0,192.0,5.0,Toyota,Black,RAV4,Automatic
2006.0,255000.0,39800.0,4560.0,1998.0,Aspirated,2750.0,1490.0,Multi-Point Injected,7.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1600.0,192.0,5.0,Toyota,Silver,Wish,Automatic
2012.0,135000.0,34800.0,4410.0,1998.0,Aspirated,2640.0,1820.0,Multi-Point Injected,5.0,166.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1655.0,197.0,5.0,Hyundai,White,Tucson,Automatic
2014.0,100000.0,52900.0,4450.0,1995.0,Aspirated,2635.0,1780.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1615.0,196.0,5.0,Subaru,Orange,XV,Automatic
2013.0,125000.0,47888.0,4685.0,2359.0,Aspirated,2700.0,1885.0,Multi-Point Injected,7.0,178.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1730.0,227.0,5.0,Kia,Brown,Sorento,Automatic
1998.0,205000.0,15800.0,4575.0,2994.0,Aspirated,2619.0,1816.0,Multi-Point Injected,5.0,220.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1669.0,304.0,5.0,Toyota,Black,Harrier,Automatic
2002.0,195000.0,17800.0,4935.0,2477.0,Turbo intercooled,2960.0,1775.0,Multi-Point Injected,5.0,120.0,Diesel,Recirculating Ball,Locally Built,1800.0,300.0,4.0,Mitsubishi,Blue,Storm,Automatic
2019.0,80000.0,46888.0,3895.0,1496.0,Aspirated,2500.0,1735.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1515.0,136.0,5.0,Perodua,Black,Myvi,Automatic
2014.0,85000.0,69888.0,4369.0,1984.0,Turbocharged,2647.0,1802.0,Direct Injection,5.0,213.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1439.0,300.0,5.0,Volvo,Blue,V40,Automatic
2012.0,115000.0,38800.0,4490.0,1598.0,Aspirated,2640.0,1755.0,Multi-Point Injected,5.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,145.0,5.0,Mazda,White, 3,Automatic
2012.0,85000.0,41900.0,5295.0,2477.0,Turbo intercooled,3000.0,1800.0,Direct Injection,5.0,136.0,Diesel,Rack and Pinion,Official Import,1779.0,314.0,4.0,Mitsubishi,White,Triton,Manual
2019.0,35000.0,28900.0,4150.0,998.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,68.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,91.0,4.0,Perodua,White,Bezza,Automatic
2012.0,95000.0,79888.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1464.0,270.0,4.0,BMW,Black,520i,Automatic
2012.0,115000.0,37800.0,4420.0,1798.0,Aspirated,2600.0,1690.0,Multi-Point Injected,7.0,126.0,Petrol - Unleaded (ULP),Electronic Power Steering,Locally Built,1590.0,174.0,5.0,Nissan,Gold,Grand Livina,Automatic
2008.0,135000.0,20800.0,4410.0,1495.0,Aspirated,2685.0,1695.0,Multi-Point Injected,7.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1745.0,141.0,5.0,Toyota,Black,Rush,Automatic
2007.0,80000.0,52900.0,4795.0,2362.0,Aspirated,2950.0,1800.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1750.0,220.0,5.0,Toyota,White,Estima,Automatic
2017.0,45000.0,183000.0,4417.0,1991.0,Turbo intercooled,2699.0,1804.0,Direct Injection,5.0,211.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1494.0,350.0,5.0,Mercedes-Benz,Blue,GLA250,Automatic
2010.0,85000.0,23988.0,3970.0,1197.0,Turbo supercharged intercooled,2470.0,1682.0,Direct Injection,5.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1462.0,175.0,5.0,Volkswagen,White,Polo,Automatic
2016.0,105000.0,208800.0,4656.0,1991.0,Turbo intercooled,2873.0,1890.0,Direct Injection,5.0,211.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1639.0,350.0,5.0,Mercedes-Benz,Black,GLC250,Automatic
2017.0,40000.0,59800.0,4190.0,1496.0,Aspirated,2655.0,1660.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,136.0,5.0,Toyota,Silver,Avanza,Automatic
2015.0,60000.0,18800.0,4278.0,1332.0,Aspirated,2465.0,1680.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1520.0,120.0,4.0,Proton,Black,Saga,Automatic
2016.0,35000.0,34988.0,3685.0,1495.0,Aspirated,2440.0,1665.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1570.0,136.0,5.0,Perodua,Blue,Myvi,Automatic
2019.0,10000.0,32988.0,3650.0,998.0,Aspirated,2455.0,1625.0,Multi-Point Injected,5.0,68.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1525.0,91.0,5.0,Perodua,Orange,Axia,Automatic
2015.0,40000.0,269800.0,4380.0,2706.0,Aspirated,2475.0,1801.0,Direct Injection,2.0,275.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1294.0,290.0,2.0,Porsche,White,Cayman,Automatic
2016.0,60000.0,120800.0,4439.0,1998.0,Twin-scroll turbo,2670.0,1821.0,Direct Injection,5.0,192.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1612.0,280.0,5.0,BMW,White,X1,Automatic
2014.0,75000.0,53800.0,4885.0,1997.0,Aspirated,2775.0,1830.0,Multi-Point Injected,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1485.0,190.0,4.0,Nissan,Black,Teana,Automatic
2019.0,65000.0,36800.0,4150.0,1329.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,121.0,4.0,Perodua,White,Bezza,Automatic
2016.0,60000.0,76799.0,4294.0,1799.0,Aspirated,2610.0,1772.0,Multi-Point Injected,5.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1605.0,172.0,5.0,Honda,Orange,HR-V,Automatic
2013.0,55000.0,54800.0,5125.0,2497.0,Turbocharged,3200.0,1920.0,Direct Injection,11.0,170.0,Diesel,Rack and Pinion,Official Import,1925.0,392.0,5.0,Hyundai,White,Grand Starex,Automatic
2016.0,95000.0,108800.0,5330.0,2755.0,Turbo intercooled,3085.0,1855.0,Direct Injection,5.0,177.0,Diesel,Rack and Pinion,Locally Built,1815.0,450.0,4.0,Toyota,Silver,Hilux,Automatic
2004.0,185000.0,26000.0,4818.0,1796.0,Supercharged,2854.0,1822.0,Multi-Point Injected,5.0,163.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1452.0,240.0,4.0,Mercedes-Benz,Silver,E200K,Automatic
2005.0,165000.0,34800.0,3626.0,1598.0,Aspirated,2467.0,1688.0,Multi-Point Injected,4.0,116.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1416.0,149.0,3.0,MINI, -,Cooper,Automatic
2013.0,85000.0,22800.0,4358.0,1999.0,Aspirated,2648.0,1824.0,Direct Injection,5.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1466.0,202.0,5.0,Ford,Blue,Focus,Automatic
2014.0,75000.0,28800.0,3962.0,1598.0,Aspirated,2538.0,1739.0,Multi-Point Injected,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1460.0,160.0,5.0,Peugeot,Blue,208,Automatic
2015.0,85000.0,80800.0,4590.0,2354.0,Aspirated,2620.0,1820.0,Multi-Point Injected,5.0,190.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1685.0,222.0,5.0,Honda,White,CR-V,Automatic
2003.0,140000.0,15800.0,4535.0,1781.0,Aspirated,2650.0,1710.0,Multi-Point Injected,7.0,83.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1815.0,147.0,5.0,Toyota,Black,Unser,Automatic
2013.0,85000.0,27800.0,4592.0,1561.0,Turbocharged,2730.0,1809.0,Multi-Point Injected,7.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1691.0,205.0,5.0,Proton,Brown,Exora,Automatic
2003.0,110000.0,9895.0,3450.0,989.0,Aspirated,2360.0,1480.0,Multi-Point Injected,5.0,55.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1640.0,88.0,5.0,Perodua,Black,Kenari,Manual
2006.0,155000.0,30900.0,4510.0,1998.0,Turbo intercooled,2700.0,1740.0,Multi-Point Injected,5.0,260.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1445.0,323.0,5.0,Toyota,White,Caldina,Automatic
2011.0,90000.0,31800.0,4769.0,1798.0,Turbo supercharged intercooled,2712.0,1820.0,Direct Injection,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1470.0,250.0,4.0,Volkswagen,Silver,Passat,Automatic
2012.0,160000.0,35800.0,4150.0,1495.0,Aspirated,2655.0,1600.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,136.0,5.0,Toyota,Silver,Avanza,Automatic
2013.0,80000.0,40800.0,3900.0,1497.0,Aspirated,2500.0,1695.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1525.0,146.0,5.0,Honda,Silver,Jazz,Automatic
2001.0,150000.0,21800.0,4575.0,2362.0,Aspirated,2619.0,1816.0,Multi-Point Injected,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1669.0,220.0,5.0,Toyota,Silver,Harrier,Automatic
2012.0,145000.0,41900.0,4540.0,1798.0,Aspirated,2600.0,1760.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1465.0,173.0,4.0,Toyota,Grey,Corolla Altis,Automatic
1999.0,60000.0,11999.0,4601.090693538827,1998.0,Aspirated,2735.0,1811.421210305572,Multi-Point Injected,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1672.2348711803477,181.0,5.0,Toyota,White,Nadia,Automatic
2010.0,115000.0,16800.0,3905.0,1597.0,Aspirated,2440.0,1710.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,148.0,3.0,Proton,Black,Satria,Manual
2015.0,70000.0,62888.0,4294.0,1799.0,Aspirated,2610.0,1772.0,Multi-Point Injected,5.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1605.0,172.0,5.0,Honda,Silver,HR-V,Automatic
2018.0,10000.0,37988.0,4150.0,1329.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,121.0,4.0,Perodua,Blue,Bezza,Automatic
2015.0,100000.0,89800.0,4879.0,2143.0,Turbo intercooled,2874.0,1854.0,Direct Injection,5.0,204.0,Hybrid,Rack and Pinion,Locally Built,1474.0,500.0,4.0,Mercedes-Benz,Silver,E300,Automatic
2014.0,95000.0,47800.0,4440.0,1497.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1477.0,145.0,4.0,Honda,White,City,Automatic
2008.0,135000.0,46800.0,4845.0,2997.0,Aspirated,2900.0,1830.0,Multi-Point Injected,7.0,250.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1790.0,309.0,5.0,Honda,White,Elysion,Automatic
2013.0,105000.0,16800.0,3575.0,989.0,Aspirated,2390.0,1475.0,Multi-Point Injected,5.0,61.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1530.0,90.0,5.0,Perodua,White,Viva,Automatic
2017.0,80000.0,61777.0,4440.0,1497.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1477.0,145.0,4.0,Honda,Maroon,City,Automatic
2019.0,25000.0,218888.0,4425.0,1969.0,Turbo intercooled,2702.0,1863.0,Direct Injection,5.0,252.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1652.0,350.0,5.0,Volvo,Black,XC40,Automatic
2007.0,105000.0,21996.0,4530.0,1598.0,Aspirated,2600.0,1705.0,Multi-Point Injected,5.0,110.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1480.0,146.0,4.0,Toyota,Black,Corolla Altis,Automatic
2010.0,105000.0,93800.0,4865.0,2362.0,Aspirated,2950.0,1840.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1900.0,224.0,5.0,Toyota,White,Alphard,Automatic
